Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767694434,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3200,3300,3500,3600,3800,4300,4300,4300,430,0,2900.0,2833.365175583898,626.6560830117669,4344.542916020146,731.086046511628
1767694435,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3200,3300,3500,3600,3800,4300,4300,4300,435,0,2900.0,2833.3458851564583,626.6560830117669,4344.542916020146,731.0666666666667
1767694436,10,,Aggregated,3.100000,0.000000,2900,3000,3100,3200,3300,3500,3600,3800,4300,4300,4300,437,0,2900.0,2831.8443873044594,626.6560830117669,4344.542916020146,731.070938215103
1767694437,10,,Aggregated,3.000000,0.000000,2900,3000,3100,3200,3300,3500,3600,3800,4300,4300,4300,438,0,2900.0,2830.9444617626223,626.6560830117669,4344.542916020146,731.0753424657535
1767694438,10,,Aggregated,3.300000,0.000000,2900,3000,3100,3200,3300,3500,3600,3800,4300,4300,4300,442,0,2900.0,2832.3317439706493,626.6560830117669,4344.542916020146,731.0814479638009
1767694439,10,,Aggregated,3.100000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,447,0,2900.0,2832.2273558926986,626.6560830117669,4344.542916020146,731.0782997762864
1767694440,10,,Aggregated,3.000000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,448,0,2900.0,2831.793670852741,626.6560830117669,4344.542916020146,731.078125
1767694441,10,,Aggregated,3.300000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,453,0,2900.0,2829.44718451215,626.6560830117669,4344.542916020146,731.0860927152318
1767694442,10,,Aggregated,3.100000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,457,0,2900.0,2830.3944272451135,626.6560830117669,4344.542916020146,731.0919037199125
1767694443,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,458,0,2900.0,2829.0329418690594,626.6560830117669,4344.542916020146,731.089519650655
1767694444,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3100,3300,3400,3600,3800,4300,4300,4300,462,0,2900.0,2828.336680290157,626.6560830117669,4344.542916020146,731.08658008658
1767694445,10,,Aggregated,3.100000,0.000000,2900,3000,3100,3100,3300,3400,3600,3800,4300,4300,4300,465,0,2900.0,2828.900539701159,626.6560830117669,4344.542916020146,731.094623655914
1767694446,10,,Aggregated,3.100000,0.000000,2900,3000,3100,3100,3300,3400,3600,3800,4300,4300,4300,467,0,2900.0,2830.7639627109934,626.6560830117669,4344.542916020146,731.1006423982869
1767694447,10,,Aggregated,3.300000,0.000000,2900,3000,3100,3100,3300,3400,3600,3800,4300,4300,4300,472,0,2900.0,2830.493357703467,626.6560830117669,4344.542916020146,731.082627118644
1767694448,10,,Aggregated,3.100000,0.000000,2900,3000,3100,3100,3300,3500,3600,3900,4300,4300,4300,476,0,2900.0,2831.9595670610024,626.6560830117669,4344.542916020146,731.0735294117648
1767694449,10,,Aggregated,3.100000,0.000000,2900,3000,3100,3100,3300,3500,3600,3900,4300,4300,4300,478,0,2900.0,2831.2608594937974,626.6560830117669,4344.542916020146,731.0648535564853
1767694450,10,,Aggregated,3.400000,0.000000,2900,3000,3100,3100,3300,3400,3600,3900,4300,4300,4300,481,0,2900.0,2829.6866734325667,626.6560830117669,4344.542916020146,731.0623700623701
1767694451,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3100,3300,3400,3600,3900,4300,4300,4300,484,0,2900.0,2830.3097152295604,626.6560830117669,4344.542916020146,731.0702479338843
1767694452,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3100,3300,3500,3600,3900,4300,4300,4300,488,0,2900.0,2831.642851356756,626.6560830117669,4344.542916020146,731.0737704918033
1767694453,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3100,3300,3500,3600,3900,4300,4300,4300,490,0,2900.0,2833.1608006859565,626.6560830117669,4344.542916020146,731.0836734693878
1767694454,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3100,3300,3500,3600,3900,4300,4300,4300,494,0,2900.0,2831.5721949273043,626.6560830117669,4344.542916020146,731.0870445344129
1767694455,10,,Aggregated,3.100000,0.000000,2900,3000,3100,3100,3300,3500,3600,3900,4300,4300,4300,498,0,2900.0,2831.110959590507,626.6560830117669,4344.542916020146,731.0923694779117
1767694456,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,501,0,2900.0,2830.555133982164,626.6560830117669,4344.542916020146,731.0898203592815
1767694457,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,504,0,2900.0,2831.3124168314625,626.6560830117669,4344.542916020146,731.0892857142857
1767694458,10,,Aggregated,3.100000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,507,0,2900.0,2830.7730655780124,626.6560830117669,4344.542916020146,731.0966469428008
1767694459,10,,Aggregated,3.300000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,509,0,2900.0,2831.3668515030727,626.6560830117669,4344.542916020146,731.090373280943
1767694460,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,514,0,2900.0,2833.5346056207636,626.6560830117669,4344.542916020146,731.0914396887159
1767694461,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,516,0,2900.0,2832.839998864497,626.6560830117669,4344.542916020146,731.0949612403101
1767694462,10,,Aggregated,3.000000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,519,0,2900.0,2833.5735415800937,626.6560830117669,4344.542916020146,731.0963391136802
1767694463,10,,Aggregated,3.300000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,523,0,2900.0,2832.795082214237,626.6560830117669,4344.542916020146,731.0898661567877
1767694464,10,,Aggregated,3.100000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,525,0,2900.0,2832.7872122191116,626.6560830117669,4344.542916020146,731.0971428571429
1767694465,10,,Aggregated,3.100000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,529,0,2900.0,2831.1919336748465,626.6560830117669,4344.542916020146,731.0964083175803
1767694466,10,,Aggregated,3.200000,0.000000,2900,3000,3100,3100,3300,3500,3600,3800,4300,4300,4300,533,0,2900.0,2828.95172365105,626.6560830117669,4344.542916020146,731.0956848030019
